,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
61,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,JCSSA012882,GUADALAJARA,JALISCO,333 km,332911,3 hours 58 mins,14302
62,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,334 km,334163,4 hours 0 mins,14420
63,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,JCSSA012906,GUADALAJARA,JALISCO,335 km,335155,3 hours 58 mins,14250
64,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA003670,MEZQUITIC,JALISCO,525 km,525112,6 hours 32 mins,23545
65,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA008063,AMECA,JALISCO,585 km,584613,6 hours 46 mins,24385
66,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012771,ZAPOPAN,JALISCO,511 km,511153,5 hours 51 mins,21065
67,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012783,COLOTLÁN,JALISCO,481 km,481343,5 hours 48 mins,20850
68,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012795,LAGOS DE MORENO,JALISCO,316 km,316288,3 hours 36 mins,12948
69,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012800,TEPATITLÁN DE MORELOS,JALISCO,431 km,430860,4 hours 54 mins,17612
70,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012812,LA BARCA,JALISCO,510 km,509794,5 hours 57 mins,21448
71,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012824,TAMAZULA DE GORDIANO,JALISCO,663 km,662992,7 hours 38 mins,27455
72,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012836,ZAPOTLÁN EL GRANDE,JALISCO,628 km,627981,6 hours 59 mins,25157
73,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012841,AUTLÁN DE NAVARRO,JALISCO,691 km,690817,8 hours 24 mins,30211
74,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012853,PUERTO VALLARTA,JALISCO,829 km,828883,10 hours 24 mins,37430
75,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012865,AMECA,JALISCO,581 km,581470,6 hours 41 mins,24059
76,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012870,ZAPOPAN,JALISCO,510 km,510447,5 hours 46 mins,20784
77,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012882,GUADALAJARA,JALISCO,498 km,498160,5 hours 39 mins,20347
78,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,499 km,499413,5 hours 41 mins,20465
79,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,JCSSA012906,GUADALAJARA,JALISCO,500 km,500404,5 hours 38 mins,20295
80,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA003670,MEZQUITIC,JALISCO,644 km,644075,7 hours 55 mins,28483
81,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA008063,AMECA,JALISCO,704 km,703576,8 hours 9 mins,29323
82,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012771,ZAPOPAN,JALISCO,630 km,630115,7 hours 13 mins,26003
83,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012783,COLOTLÁN,JALISCO,600 km,600305,7 hours 10 mins,25788
84,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012795,LAGOS DE MORENO,JALISCO,435 km,435250,4 hours 58 mins,17886
85,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012800,TEPATITLÁN DE MORELOS,JALISCO,550 km,549822,6 hours 16 mins,22550
86,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012812,LA BARCA,JALISCO,629 km,628756,7 hours 20 mins,26386
87,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012824,TAMAZULA DE GORDIANO,JALISCO,782 km,781955,9 hours 0 mins,32393
88,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012836,ZAPOTLÁN EL GRANDE,JALISCO,747 km,746943,8 hours 22 mins,30095
89,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012841,AUTLÁN DE NAVARRO,JALISCO,810 km,809779,9 hours 46 mins,35149
90,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012853,PUERTO VALLARTA,JALISCO,948 km,947845,11 hours 46 mins,42368
91,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012865,AMECA,JALISCO,700 km,700432,8 hours 3 mins,28997
92,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012870,ZAPOPAN,JALISCO,629 km,629410,7 hours 9 mins,25723
93,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012882,GUADALAJARA,JALISCO,617 km,617122,7 hours 1 min,25285
94,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,618 km,618375,7 hours 3 mins,25403
95,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,JCSSA012906,GUADALAJARA,JALISCO,619 km,619366,7 hours 1 min,25233
96,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA003670,MEZQUITIC,JALISCO,746 km,745538,9 hours 47 mins,35238
97,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA008063,AMECA,JALISCO,805 km,805039,10 hours 1 min,36078
98,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012771,ZAPOPAN,JALISCO,732 km,731578,9 hours 6 mins,32759
99,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012783,COLOTLÁN,JALISCO,702 km,701768,9 hours 2 mins,32544
100,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012795,LAGOS DE MORENO,JALISCO,537 km,536713,6 hours 51 mins,24641
101,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012800,TEPATITLÁN DE MORELOS,JALISCO,651 km,651285,8 hours 8 mins,29305
102,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012812,LA BARCA,JALISCO,570 km,570243,8 hours 51 mins,31856
103,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012824,TAMAZULA DE GORDIANO,JALISCO,883 km,883418,10 hours 52 mins,39149
104,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012836,ZAPOTLÁN EL GRANDE,JALISCO,848 km,848407,10 hours 14 mins,36851
105,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012841,AUTLÁN DE NAVARRO,JALISCO,911 km,911242,11 hours 38 mins,41905
106,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012853,PUERTO VALLARTA,JALISCO,"1,049 km",1049308,13 hours 39 mins,49123
107,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012865,AMECA,JALISCO,802 km,801895,9 hours 56 mins,35752
108,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012870,ZAPOPAN,JALISCO,731 km,730873,9 hours 1 min,32478
109,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012882,GUADALAJARA,JALISCO,719 km,718586,8 hours 54 mins,32040
110,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,720 km,719838,8 hours 56 mins,32158
111,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012906,GUADALAJARA,JALISCO,721 km,720830,8 hours 53 mins,31989
112,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA003670,MEZQUITIC,JALISCO,745 km,745487,9 hours 46 mins,35156
113,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA008063,AMECA,JALISCO,805 km,804988,10 hours 0 mins,35996
114,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012771,ZAPOPAN,JALISCO,732 km,731527,9 hours 5 mins,32676
115,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012783,COLOTLÁN,JALISCO,702 km,701718,9 hours 1 min,32461
116,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012795,LAGOS DE MORENO,JALISCO,537 km,536662,6 hours 49 mins,24559
117,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012800,TEPATITLÁN DE MORELOS,JALISCO,651 km,651235,8 hours 7 mins,29223
118,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012812,LA BARCA,JALISCO,570 km,570192,8 hours 50 mins,31774
119,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012824,TAMAZULA DE GORDIANO,JALISCO,883 km,883367,10 hours 51 mins,39066
120,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012836,ZAPOTLÁN EL GRANDE,JALISCO,848 km,848356,10 hours 13 mins,36768
121,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012841,AUTLÁN DE NAVARRO,JALISCO,911 km,911192,11 hours 37 mins,41822
122,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012853,PUERTO VALLARTA,JALISCO,"1,049 km",1049258,13 hours 37 mins,49041
123,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012865,AMECA,JALISCO,802 km,801845,9 hours 55 mins,35670
124,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012870,ZAPOPAN,JALISCO,731 km,730822,9 hours 0 mins,32396
125,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012882,GUADALAJARA,JALISCO,719 km,718535,8 hours 53 mins,31958
126,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,720 km,719787,8 hours 55 mins,32076
127,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,JCSSA012906,GUADALAJARA,JALISCO,721 km,720779,8 hours 52 mins,31906
