,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
112,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014852,PUEBLA,PUEBLA,270 km,269861,3 hours 11 mins,11475
113,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014864,PUEBLA,PUEBLA,270 km,269861,3 hours 11 mins,11475
114,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014876,PUEBLA,PUEBLA,270 km,269861,3 hours 11 mins,11475
115,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,333 km,332524,3 hours 57 mins,14235
116,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,420 km,420113,5 hours 42 mins,20515
117,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,362 km,362212,4 hours 35 mins,16483
118,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,362 km,362212,4 hours 35 mins,16483
119,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,390 km,389796,4 hours 19 mins,15536
120,MCSSA015333,JILOTEPEC,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,214 km,214410,2 hours 31 mins,9050
121,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,216 km,215929,2 hours 35 mins,9313
122,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,230 km,230080,2 hours 48 mins,10056
123,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,329 km,328538,4 hours 3 mins,14599
124,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,329 km,328538,4 hours 3 mins,14599
125,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,276 km,275835,3 hours 16 mins,11780
126,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,210 km,209550,2 hours 27 mins,8810
