,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
62,TCSSA016465,CENTRO,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,306 km,305743,4 hours 42 mins,16905
63,TCSSA016465,CENTRO,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,391 km,390848,6 hours 17 mins,22623
64,TCSSA016465,CENTRO,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,305 km,305073,4 hours 37 mins,16620
65,TCSSA016465,CENTRO,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,79.1 km,79060,1 hour 23 mins,4975
66,TCSSA016465,CENTRO,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,147 km,146795,2 hours 12 mins,7909
67,TCSSA016465,CENTRO,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,566 km,566056,7 hours 59 mins,28733
68,TCSSA016465,CENTRO,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,344 km,343885,4 hours 52 mins,17542
69,TCSSA016465,CENTRO,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,223 km,223202,4 hours 45 mins,17108
70,TCSSA016494,COMALCALCO,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,235 km,235193,3 hours 50 mins,13823
71,TCSSA016494,COMALCALCO,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,243 km,242757,4 hours 4 mins,14625
72,TCSSA016494,COMALCALCO,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,301 km,300950,4 hours 54 mins,17615
73,TCSSA016494,COMALCALCO,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,386 km,386055,6 hours 29 mins,23332
74,TCSSA016494,COMALCALCO,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,300 km,300280,4 hours 49 mins,17330
75,TCSSA016494,COMALCALCO,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,111 km,111407,1 hour 59 mins,7125
76,TCSSA016494,COMALCALCO,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,202 km,202343,2 hours 57 mins,10646
77,TCSSA016494,COMALCALCO,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,561 km,561263,8 hours 11 mins,29443
78,TCSSA016494,COMALCALCO,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,339 km,339092,5 hours 4 mins,18252
79,TCSSA016494,COMALCALCO,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,279 km,278750,5 hours 31 mins,19845
80,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,221 km,220631,3 hours 32 mins,12743
81,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,228 km,228196,3 hours 46 mins,13545
82,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,286 km,286389,4 hours 36 mins,16534
83,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,371 km,371494,6 hours 11 mins,22252
84,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,286 km,285718,4 hours 31 mins,16250
85,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,87.4 km,87352,1 hour 39 mins,5958
86,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,178 km,178288,2 hours 38 mins,9478
87,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,547 km,546702,7 hours 53 mins,28363
88,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,325 km,324531,4 hours 46 mins,17172
89,TCSSA016511,CUNDUACÁN,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,255 km,254695,5 hours 11 mins,18677
90,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,386 km,386163,5 hours 39 mins,20315
91,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,394 km,393727,5 hours 52 mins,21117
92,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,268 km,268280,6 hours 2 mins,21693
93,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,275 km,274719,6 hours 19 mins,22717
94,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,451 km,451250,6 hours 37 mins,23822
95,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,180 km,179649,2 hours 54 mins,10455
96,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,59.4 km,59440,1 hour 10 mins,4173
97,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,712 km,712233,9 hours 59 mins,35935
98,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,490 km,490062,6 hours 52 mins,24744
99,TCSSA016535,EMILIANO ZAPATA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,176 km,176404,3 hours 55 mins,14091
100,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,176 km,175985,2 hours 43 mins,9777
101,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,184 km,183549,2 hours 56 mins,10579
102,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,242 km,241742,3 hours 46 mins,13568
103,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,327 km,326847,5 hours 21 mins,19286
104,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,241 km,241072,3 hours 41 mins,13284
105,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,66.2 km,66199,1 hour 39 mins,5919
106,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,211 km,210822,3 hours 5 mins,11093
107,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,502 km,502055,7 hours 3 mins,25397
108,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,280 km,279884,3 hours 57 mins,14206
109,TCSSA016552,HUIMANGUILLO,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,287 km,287229,5 hours 38 mins,20292
110,TCSSA016576,JALAPA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,286 km,286154,4 hours 22 mins,15700
111,TCSSA016576,JALAPA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,294 km,293718,4 hours 35 mins,16502
112,TCSSA016576,JALAPA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,352 km,351911,5 hours 25 mins,19491
113,TCSSA016576,JALAPA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,295 km,295417,6 hours 55 mins,24929
114,TCSSA016576,JALAPA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,351 km,351241,5 hours 20 mins,19207
115,TCSSA016576,JALAPA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,58.2 km,58243,1 hour 5 mins,3891
116,TCSSA016576,JALAPA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,121 km,120694,1 hour 58 mins,7104
117,TCSSA016576,JALAPA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,612 km,612224,8 hours 42 mins,31319
118,TCSSA016576,JALAPA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,390 km,390053,5 hours 35 mins,20129
119,TCSSA016576,JALAPA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,197 km,197102,4 hours 32 mins,16303
120,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,241 km,241041,4 hours 1 min,14476
121,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,249 km,248605,4 hours 15 mins,15278
122,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,307 km,306798,5 hours 4 mins,18268
123,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,392 km,391903,6 hours 40 mins,23985
124,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,306 km,306128,5 hours 0 mins,17983
125,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,112 km,112007,2 hours 7 mins,7596
126,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,173 km,173161,2 hours 52 mins,10346
127,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,567 km,567111,8 hours 22 mins,30096
128,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,345 km,344940,5 hours 15 mins,18905
