,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
52,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,481 km,480873,5 hours 43 mins,20569
53,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,412 km,412287,5 hours 26 mins,19542
54,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,515 km,515031,7 hours 22 mins,26490
55,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,515 km,514981,7 hours 20 mins,26405
56,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,261 km,261238,3 hours 5 mins,11076
57,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,258 km,258205,2 hours 59 mins,10757
58,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,181 km,181424,2 hours 35 mins,9297
59,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,260 km,259777,3 hours 4 mins,11026
60,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,235 km,235066,2 hours 40 mins,9618
61,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,281 km,281300,4 hours 5 mins,14693
62,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,455 km,454582,5 hours 57 mins,21426
63,TSSSA017774,JAUMAVE,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,455 km,454532,5 hours 56 mins,21341
64,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,329 km,329279,4 hours 7 mins,14791
65,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,326 km,326247,4 hours 1 min,14472
66,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,249 km,249466,3 hours 37 mins,13012
67,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,328 km,327818,4 hours 6 mins,14741
68,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,303 km,303108,3 hours 42 mins,13333
69,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,233 km,232717,3 hours 30 mins,12616
