,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
53,MCSSA005066,RAYÓN,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,372 km,372056,4 hours 52 mins,17498
54,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,153 km,152668,3 hours 2 mins,10938
55,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,277 km,277067,4 hours 54 mins,17620
56,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,390 km,390497,5 hours 55 mins,21316
57,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,389 km,389317,5 hours 52 mins,21146
58,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,496 km,495884,8 hours 44 mins,31455
59,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,498 km,497605,8 hours 50 mins,31791
60,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,591 km,590881,8 hours 37 mins,31008
61,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,673 km,672919,10 hours 17 mins,37029
62,MCSSA008566,ZACAZONAPAN,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,494 km,494288,7 hours 13 mins,25973
63,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,301 km,300560,5 hours 6 mins,18365
64,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,239 km,239220,3 hours 47 mins,13634
65,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,395 km,394610,4 hours 41 mins,16866
66,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,393 km,393430,4 hours 38 mins,16696
67,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,504 km,504462,7 hours 27 mins,26819
68,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,506 km,506183,7 hours 33 mins,27155
69,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,595 km,594993,7 hours 23 mins,26559
70,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,677 km,677032,9 hours 3 mins,32580
71,MCSSA015304,ATLACOMULCO,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,498 km,498401,5 hours 59 mins,21523
72,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,329 km,328774,5 hours 44 mins,20623
73,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,296 km,295681,4 hours 1 min,14479
74,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,385 km,384638,4 hours 40 mins,16809
75,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,383 km,383458,4 hours 37 mins,16640
76,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,463 km,462963,7 hours 8 mins,25674
77,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,465 km,464684,7 hours 14 mins,26010
78,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,585 km,585022,7 hours 22 mins,26502
79,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,667 km,667060,9 hours 2 mins,32523
80,MCSSA015333,JILOTEPEC,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,488 km,488429,5 hours 58 mins,21467
81,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,255 km,255113,4 hours 51 mins,17456
82,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,152 km,152285,2 hours 31 mins,9059
83,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,266 km,265714,3 hours 33 mins,12755
84,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,265 km,264535,3 hours 30 mins,12585
85,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,401 km,400979,6 hours 51 mins,24642
86,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,403 km,402700,6 hours 56 mins,24978
87,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,466 km,466098,6 hours 14 mins,22447
88,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,548 km,548137,7 hours 54 mins,28468
89,MCSSA015350,TENANGO DEL VALLE,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,370 km,369506,4 hours 50 mins,17412
90,MCSSA015490,TOLUCA,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,239 km,238802,4 hours 31 mins,16284
91,MCSSA015490,TOLUCA,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,176 km,175843,2 hours 56 mins,10581
92,MCSSA015490,TOLUCA,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,324 km,323803,3 hours 54 mins,14013
93,MCSSA015490,TOLUCA,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,323 km,322624,3 hours 51 mins,13843
94,MCSSA015490,TOLUCA,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,388 km,387706,6 hours 42 mins,24095
95,MCSSA015490,TOLUCA,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,389 km,389427,6 hours 47 mins,24431
96,MCSSA015490,TOLUCA,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,524 km,524187,6 hours 35 mins,23706
97,MCSSA015490,TOLUCA,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,606 km,606225,8 hours 15 mins,29726
98,MCSSA015490,TOLUCA,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,428 km,427595,5 hours 11 mins,18670
