,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
57,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,282 km,282147,3 hours 26 mins,12354
58,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,245 km,245055,5 hours 2 mins,18139
59,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,247 km,246776,5 hours 8 mins,18475
60,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,484 km,483711,6 hours 10 mins,22216
61,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,566 km,565749,7 hours 51 mins,28237
62,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,387 km,387119,4 hours 46 mins,17181
63,PLSSA014852,PUEBLA,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,386 km,385809,5 hours 53 mins,21206
64,PLSSA014852,PUEBLA,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,221 km,221289,2 hours 57 mins,10594
65,PLSSA014852,PUEBLA,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,285 km,285315,3 hours 21 mins,12063
66,PLSSA014852,PUEBLA,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,284 km,284135,3 hours 18 mins,11893
67,PLSSA014852,PUEBLA,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,247 km,246760,4 hours 53 mins,17590
68,PLSSA014852,PUEBLA,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,248 km,248481,4 hours 59 mins,17926
69,PLSSA014852,PUEBLA,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,486 km,485699,6 hours 3 mins,21756
70,PLSSA014852,PUEBLA,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,568 km,567737,7 hours 43 mins,27776
71,PLSSA014852,PUEBLA,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,389 km,389106,4 hours 39 mins,16720
72,PLSSA014864,PUEBLA,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,386 km,385809,5 hours 53 mins,21206
73,PLSSA014864,PUEBLA,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,221 km,221289,2 hours 57 mins,10594
74,PLSSA014864,PUEBLA,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,285 km,285315,3 hours 21 mins,12063
75,PLSSA014864,PUEBLA,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,284 km,284135,3 hours 18 mins,11893
76,PLSSA014864,PUEBLA,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,247 km,246760,4 hours 53 mins,17590
77,PLSSA014864,PUEBLA,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,248 km,248481,4 hours 59 mins,17926
78,PLSSA014864,PUEBLA,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,486 km,485699,6 hours 3 mins,21756
79,PLSSA014864,PUEBLA,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,568 km,567737,7 hours 43 mins,27776
80,PLSSA014864,PUEBLA,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,389 km,389106,4 hours 39 mins,16720
81,PLSSA014876,PUEBLA,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,386 km,385809,5 hours 53 mins,21206
82,PLSSA014876,PUEBLA,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,221 km,221289,2 hours 57 mins,10594
83,PLSSA014876,PUEBLA,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,285 km,285315,3 hours 21 mins,12063
84,PLSSA014876,PUEBLA,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,284 km,284135,3 hours 18 mins,11893
85,PLSSA014876,PUEBLA,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,247 km,246760,4 hours 53 mins,17590
86,PLSSA014876,PUEBLA,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,248 km,248481,4 hours 59 mins,17926
87,PLSSA014876,PUEBLA,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,486 km,485699,6 hours 3 mins,21756
88,PLSSA014876,PUEBLA,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,568 km,567737,7 hours 43 mins,27776
89,PLSSA014876,PUEBLA,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,389 km,389106,4 hours 39 mins,16720
90,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,348 km,348199,5 hours 32 mins,19907
91,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,184 km,183680,2 hours 35 mins,9295
92,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,248 km,247706,2 hours 59 mins,10764
93,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,247 km,246526,2 hours 57 mins,10594
94,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,174 km,173745,3 hours 38 mins,13053
95,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,175 km,175466,3 hours 43 mins,13389
96,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,448 km,448089,5 hours 41 mins,20457
97,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,530 km,530128,7 hours 21 mins,26477
98,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,351 km,351497,4 hours 17 mins,15421
99,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,436 km,435631,7 hours 15 mins,26071
100,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,271 km,271112,4 hours 18 mins,15460
101,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,335 km,335138,4 hours 42 mins,16928
102,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,334 km,333958,4 hours 39 mins,16759
103,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,144 km,143598,3 hours 7 mins,11228
104,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,145 km,145319,3 hours 13 mins,11564
105,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,536 km,535521,7 hours 24 mins,26621
106,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,345 km,344771,8 hours 8 mins,29268
107,PLSSA014893,ACATLÁN,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,439 km,438929,6 hours 0 mins,21586
