,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
69,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,234 km,233504,4 hours 38 mins,16659
70,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,287 km,287250,7 hours 34 mins,27212
71,GRSSA011696,OMETEPEC,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,391 km,390681,9 hours 2 mins,32541
72,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,986 km,985508,12 hours 32 mins,45097
73,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,491 km,491347,6 hours 58 mins,25098
74,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,748 km,748324,9 hours 3 mins,32591
75,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,727 km,727153,8 hours 32 mins,30736
76,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,986 km,986069,12 hours 32 mins,45143
77,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,704 km,704411,8 hours 51 mins,31880
78,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,402 km,401784,7 hours 44 mins,27837
79,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,494 km,493915,7 hours 5 mins,25515
80,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,760 km,759537,9 hours 12 mins,33117
