,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
26,JCSSA012882,GUADALAJARA,JALISCO,MNSSA005391,PURUÁNDIRO,MICHOACAN DE OCAMPO,235 km,235169,2 hours 57 mins,10634
27,JCSSA012882,GUADALAJARA,JALISCO,MNSSA016364,MORELIA,MICHOACAN DE OCAMPO,288 km,287972,3 hours 17 mins,11793
28,JCSSA012882,GUADALAJARA,JALISCO,NTSSA015076,TEPIC,NAYARIT,207 km,207437,2 hours 48 mins,10079
29,JCSSA012882,GUADALAJARA,JALISCO,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,328 km,328160,3 hours 56 mins,14167
30,JCSSA012882,GUADALAJARA,JALISCO,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,331 km,330943,3 hours 59 mins,14349
31,JCSSA012882,GUADALAJARA,JALISCO,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,522 km,522193,5 hours 57 mins,21421
32,JCSSA012882,GUADALAJARA,JALISCO,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,333 km,333258,4 hours 2 mins,14525
33,JCSSA012882,GUADALAJARA,JALISCO,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,499 km,499101,5 hours 41 mins,20469
34,JCSSA012882,GUADALAJARA,JALISCO,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,619 km,618660,7 hours 3 mins,25380
35,JCSSA012882,GUADALAJARA,JALISCO,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,719 km,718617,8 hours 54 mins,32050
36,JCSSA012882,GUADALAJARA,JALISCO,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,719 km,718566,8 hours 53 mins,31966
37,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012504,GUADALUPE,ZACATECAS,332 km,332403,4 hours 8 mins,14869
38,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012545,ZACATECAS,ZACATECAS,338 km,338076,4 hours 13 mins,15163
39,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012562,OJOCALIENTE,ZACATECAS,302 km,301543,3 hours 54 mins,14014
40,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012586,FRESNILLO,ZACATECAS,392 km,391847,4 hours 53 mins,17554
41,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012603,RÍO GRANDE,ZACATECAS,469 km,469306,5 hours 39 mins,20356
42,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012620,JALPA,ZACATECAS,164 km,164017,2 hours 50 mins,10222
43,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,170 km,170080,3 hours 6 mins,11161
44,JCSSA012882,GUADALAJARA,JALISCO,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,589 km,589384,6 hours 59 mins,25139
